5.7.21;5;7;21;CVE-2018-2781;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Optimizer). Supported versions that are affected are 5.5.59 and prior, 5.6.39 and prior and 5.7.21 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).";"DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   RHSA-2018:2729:https://access.redhat.com/errata/RHSA-2018:2729   |   103825:http://www.securityfocus.com/bid/103825   |   DSA-4176:https://www.debian.org/security/2018/dsa-4176   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   [debian-lts-announce] 20180419 [SECURITY] [DLA 1355-1] mysql-5.5 security update:https://lists.debian.org/debian-lts-announce/2018/04/msg00020.html   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   RHSA-2018:2439:https://access.redhat.com/errata/RHSA-2018:2439   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-2:https://usn.ubuntu.com/3629-2/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.7.20;5;7;20;CVE-2018-2600;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Optimizer). Supported versions that are affected are 5.7.20 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).";"USN-3537-1:https://usn.ubuntu.com/3537-1/   |   RHSA-2018:0586:https://access.redhat.com/errata/RHSA-2018:0586   |   http://www.oracle.com/technetwork/security-advisory/cpujan2018-3236628.html   |   102696:http://www.securityfocus.com/bid/102696   |   https://security.netapp.com/advisory/ntap-20180117-0002/   |   1040216:http://www.securitytracker.com/id/1040216";2017-12-15T00:00:00;;
5.5.59;5;5;59;CVE-2018-2755;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Replication). Supported versions that are affected are 5.5.59 and prior, 5.6.39 and prior and 5.7.21 and prior. Difficult to exploit vulnerability allows unauthenticated attacker with logon to the infrastructure where MySQL Server executes to compromise MySQL Server. Successful attacks require human interaction from a person other than the attacker and while the vulnerability is in MySQL Server, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of MySQL Server. CVSS 3.0 Base Score 7.7 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H).";"DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   RHSA-2018:2729:https://access.redhat.com/errata/RHSA-2018:2729   |   DSA-4176:https://www.debian.org/security/2018/dsa-4176   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   103807:http://www.securityfocus.com/bid/103807   |   [debian-lts-announce] 20180419 [SECURITY] [DLA 1355-1] mysql-5.5 security update:https://lists.debian.org/debian-lts-announce/2018/04/msg00020.html   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   RHSA-2018:2439:https://access.redhat.com/errata/RHSA-2018:2439   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-2:https://usn.ubuntu.com/3629-2/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.6.39;5;6;39;CVE-2018-2755;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Replication). Supported versions that are affected are 5.5.59 and prior, 5.6.39 and prior and 5.7.21 and prior. Difficult to exploit vulnerability allows unauthenticated attacker with logon to the infrastructure where MySQL Server executes to compromise MySQL Server. Successful attacks require human interaction from a person other than the attacker and while the vulnerability is in MySQL Server, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of MySQL Server. CVSS 3.0 Base Score 7.7 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H).";"DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   RHSA-2018:2729:https://access.redhat.com/errata/RHSA-2018:2729   |   DSA-4176:https://www.debian.org/security/2018/dsa-4176   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   103807:http://www.securityfocus.com/bid/103807   |   [debian-lts-announce] 20180419 [SECURITY] [DLA 1355-1] mysql-5.5 security update:https://lists.debian.org/debian-lts-announce/2018/04/msg00020.html   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   RHSA-2018:2439:https://access.redhat.com/errata/RHSA-2018:2439   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-2:https://usn.ubuntu.com/3629-2/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.7.21;5;7;21;CVE-2018-2755;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Replication). Supported versions that are affected are 5.5.59 and prior, 5.6.39 and prior and 5.7.21 and prior. Difficult to exploit vulnerability allows unauthenticated attacker with logon to the infrastructure where MySQL Server executes to compromise MySQL Server. Successful attacks require human interaction from a person other than the attacker and while the vulnerability is in MySQL Server, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of MySQL Server. CVSS 3.0 Base Score 7.7 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H).";"DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   RHSA-2018:2729:https://access.redhat.com/errata/RHSA-2018:2729   |   DSA-4176:https://www.debian.org/security/2018/dsa-4176   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   103807:http://www.securityfocus.com/bid/103807   |   [debian-lts-announce] 20180419 [SECURITY] [DLA 1355-1] mysql-5.5 security update:https://lists.debian.org/debian-lts-announce/2018/04/msg00020.html   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   RHSA-2018:2439:https://access.redhat.com/errata/RHSA-2018:2439   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-2:https://usn.ubuntu.com/3629-2/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.6.39;5;6;39;CVE-2018-2782;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: InnoDB). Supported versions that are affected are 5.6.39 and prior and 5.7.21 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).";"DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   103799:http://www.securityfocus.com/bid/103799   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.7.21;5;7;21;CVE-2018-2782;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: InnoDB). Supported versions that are affected are 5.6.39 and prior and 5.7.21 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).";"DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   103799:http://www.securityfocus.com/bid/103799   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.6.39;5;6;39;CVE-2018-2787;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: InnoDB). Supported versions that are affected are 5.6.39 and prior and 5.7.21 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server as well as unauthorized update, insert or delete access to some of MySQL Server accessible data. CVSS 3.0 Base Score 5.5 (Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:H).";"103804:http://www.securityfocus.com/bid/103804   |   DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.7.21;5;7;21;CVE-2018-2787;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: InnoDB). Supported versions that are affected are 5.6.39 and prior and 5.7.21 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server as well as unauthorized update, insert or delete access to some of MySQL Server accessible data. CVSS 3.0 Base Score 5.5 (Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:H).";"103804:http://www.securityfocus.com/bid/103804   |   DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.6.39;5;6;39;CVE-2018-2758;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server : Security : Privileges). Supported versions that are affected are 5.6.39 and prior and 5.7.21 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).";"1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   103802:http://www.securityfocus.com/bid/103802   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/";2017-12-15T00:00:00;;
5.7.21;5;7;21;CVE-2018-2758;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server : Security : Privileges). Supported versions that are affected are 5.6.39 and prior and 5.7.21 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).";"1040698:http://www.securitytracker.com/id/1040698   |   RHSA-2018:1254:https://access.redhat.com/errata/RHSA-2018:1254   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   103802:http://www.securityfocus.com/bid/103802   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/";2017-12-15T00:00:00;;
5.7.21;5;7;21;CVE-2018-2810;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: InnoDB). Supported versions that are affected are 5.7.21 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).";"1040698:http://www.securitytracker.com/id/1040698   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   103783:http://www.securityfocus.com/bid/103783   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258   |   GLSA-201908-24:https://security.gentoo.org/glsa/201908-24";2017-12-15T00:00:00;;
5.5.58;5;5;58;CVE-2018-2622;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: DDL). Supported versions that are affected are 5.5.58 and prior, 5.6.38 and prior and 5.7.20 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).";"RHSA-2018:0587:https://access.redhat.com/errata/RHSA-2018:0587   |   DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   USN-3537-1:https://usn.ubuntu.com/3537-1/   |   [debian-lts-announce] 20180119 [SECURITY] [DLA 1250-1] mysql-5.5 security update:https://lists.debian.org/debian-lts-announce/2018/01/msg00024.html   |   RHSA-2018:0586:https://access.redhat.com/errata/RHSA-2018:0586   |   http://www.oracle.com/technetwork/security-advisory/cpujan2018-3236628.html   |   RHSA-2018:2729:https://access.redhat.com/errata/RHSA-2018:2729   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   DSA-4091:https://www.debian.org/security/2018/dsa-4091   |   102706:http://www.securityfocus.com/bid/102706   |   RHSA-2018:2439:https://access.redhat.com/errata/RHSA-2018:2439   |   USN-3537-2:https://usn.ubuntu.com/3537-2/   |   https://security.netapp.com/advisory/ntap-20180117-0002/   |   1040216:http://www.securitytracker.com/id/1040216   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258";2017-12-15T00:00:00;;
5.6.38;5;6;38;CVE-2018-2622;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: DDL). Supported versions that are affected are 5.5.58 and prior, 5.6.38 and prior and 5.7.20 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).";"RHSA-2018:0587:https://access.redhat.com/errata/RHSA-2018:0587   |   DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   USN-3537-1:https://usn.ubuntu.com/3537-1/   |   [debian-lts-announce] 20180119 [SECURITY] [DLA 1250-1] mysql-5.5 security update:https://lists.debian.org/debian-lts-announce/2018/01/msg00024.html   |   RHSA-2018:0586:https://access.redhat.com/errata/RHSA-2018:0586   |   http://www.oracle.com/technetwork/security-advisory/cpujan2018-3236628.html   |   RHSA-2018:2729:https://access.redhat.com/errata/RHSA-2018:2729   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   DSA-4091:https://www.debian.org/security/2018/dsa-4091   |   102706:http://www.securityfocus.com/bid/102706   |   RHSA-2018:2439:https://access.redhat.com/errata/RHSA-2018:2439   |   USN-3537-2:https://usn.ubuntu.com/3537-2/   |   https://security.netapp.com/advisory/ntap-20180117-0002/   |   1040216:http://www.securitytracker.com/id/1040216   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258";2017-12-15T00:00:00;;
5.7.20;5;7;20;CVE-2018-2622;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: DDL). Supported versions that are affected are 5.5.58 and prior, 5.6.38 and prior and 5.7.20 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).";"RHSA-2018:0587:https://access.redhat.com/errata/RHSA-2018:0587   |   DSA-4341:https://www.debian.org/security/2018/dsa-4341   |   USN-3537-1:https://usn.ubuntu.com/3537-1/   |   [debian-lts-announce] 20180119 [SECURITY] [DLA 1250-1] mysql-5.5 security update:https://lists.debian.org/debian-lts-announce/2018/01/msg00024.html   |   RHSA-2018:0586:https://access.redhat.com/errata/RHSA-2018:0586   |   http://www.oracle.com/technetwork/security-advisory/cpujan2018-3236628.html   |   RHSA-2018:2729:https://access.redhat.com/errata/RHSA-2018:2729   |   [debian-lts-announce] 20180629 [SECURITY] [DLA 1407-1] mariadb-10.0 security update:https://lists.debian.org/debian-lts-announce/2018/06/msg00015.html   |   DSA-4091:https://www.debian.org/security/2018/dsa-4091   |   102706:http://www.securityfocus.com/bid/102706   |   RHSA-2018:2439:https://access.redhat.com/errata/RHSA-2018:2439   |   USN-3537-2:https://usn.ubuntu.com/3537-2/   |   https://security.netapp.com/advisory/ntap-20180117-0002/   |   1040216:http://www.securitytracker.com/id/1040216   |   RHSA-2019:1258:https://access.redhat.com/errata/RHSA-2019:1258";2017-12-15T00:00:00;;
5.7.20;5;7;20;CVE-2018-2667;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Optimizer). Supported versions that are affected are 5.7.20 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).";"USN-3537-1:https://usn.ubuntu.com/3537-1/   |   RHSA-2018:0586:https://access.redhat.com/errata/RHSA-2018:0586   |   http://www.oracle.com/technetwork/security-advisory/cpujan2018-3236628.html   |   102685:http://www.securityfocus.com/bid/102685   |   https://security.netapp.com/advisory/ntap-20180117-0002/   |   1040216:http://www.securitytracker.com/id/1040216";2017-12-15T00:00:00;;
5.6.38;5;6;38;CVE-2018-2645;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Performance Schema). Supported versions that are affected are 5.6.38 and prior and 5.7.20 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all MySQL Server accessible data. CVSS 3.0 Base Score 4.9 (Confidentiality impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N).";"RHSA-2018:0587:https://access.redhat.com/errata/RHSA-2018:0587   |   USN-3537-1:https://usn.ubuntu.com/3537-1/   |   RHSA-2018:0586:https://access.redhat.com/errata/RHSA-2018:0586   |   http://www.oracle.com/technetwork/security-advisory/cpujan2018-3236628.html   |   102698:http://www.securityfocus.com/bid/102698   |   https://security.netapp.com/advisory/ntap-20180117-0002/   |   1040216:http://www.securitytracker.com/id/1040216";2017-12-15T00:00:00;;
5.7.20;5;7;20;CVE-2018-2645;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Performance Schema). Supported versions that are affected are 5.6.38 and prior and 5.7.20 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all MySQL Server accessible data. CVSS 3.0 Base Score 4.9 (Confidentiality impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N).";"RHSA-2018:0587:https://access.redhat.com/errata/RHSA-2018:0587   |   USN-3537-1:https://usn.ubuntu.com/3537-1/   |   RHSA-2018:0586:https://access.redhat.com/errata/RHSA-2018:0586   |   http://www.oracle.com/technetwork/security-advisory/cpujan2018-3236628.html   |   102698:http://www.securityfocus.com/bid/102698   |   https://security.netapp.com/advisory/ntap-20180117-0002/   |   1040216:http://www.securitytracker.com/id/1040216";2017-12-15T00:00:00;;
5.7.21;5;7;21;CVE-2018-2775;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server: Optimizer). Supported versions that are affected are 5.7.21 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).";"1040698:http://www.securitytracker.com/id/1040698   |   https://security.netapp.com/advisory/ntap-20180419-0002/   |   103777:http://www.securityfocus.com/bid/103777   |   RHSA-2018:3655:https://access.redhat.com/errata/RHSA-2018:3655   |   http://www.oracle.com/technetwork/security-advisory/cpuapr2018-3678067.html   |   USN-3629-1:https://usn.ubuntu.com/3629-1/   |   USN-3629-3:https://usn.ubuntu.com/3629-3/";2017-12-15T00:00:00;;
5.6.38;5;6;38;CVE-2018-2591;PUBLISHED;"Vulnerability in the MySQL Server component of Oracle MySQL (subcomponent: Server : Partition). Supported versions that are affected are 5.6.38 and prior and 5.7.19 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).";"RHSA-2018:0587:https://access.redhat.com/errata/RHSA-2018:0587   |   http://www.oracle.com/technetwork/security-advisory/cpujan2018-3236628.html   |   102714:http://www.securityfocus.com/bid/102714   |   https://security.netapp.com/advisory/ntap-20180117-0002/   |   1040216:http://www.securitytracker.com/id/1040216";2017-12-15T00:00:00;;
